Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75326,75326,55326,"Procurement end-to-end scenario 326 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1046,Procurement requirement 46,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75327,75327,55327,"Procurement end-to-end scenario 327 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1046,Procurement requirement 46,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75328,75328,55328,"Procurement end-to-end scenario 328 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1046,Procurement requirement 46,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75329,75329,55329,"Procurement end-to-end scenario 329 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1046,Procurement requirement 46,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75330,75330,55330,"Procurement end-to-end scenario 330 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75331,75331,55331,"Procurement end-to-end scenario 331 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75332,75332,55332,"Procurement end-to-end scenario 332 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75333,75333,55333,"Procurement end-to-end scenario 333 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75334,75334,55334,"Procurement end-to-end scenario 334 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75335,75335,55335,"Procurement end-to-end scenario 335 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75336,75336,55336,"Procurement end-to-end scenario 336 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1047,Procurement requirement 47,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75337,75337,55337,"Procurement end-to-end scenario 337 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75338,75338,55338,"Procurement end-to-end scenario 338 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75339,75339,55339,"Procurement end-to-end scenario 339 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75340,75340,55340,"Procurement end-to-end scenario 340 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75341,75341,55341,"Procurement end-to-end scenario 341 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75342,75342,55342,"Procurement end-to-end scenario 342 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75343,75343,55343,"Procurement end-to-end scenario 343 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1048,Procurement requirement 48,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75344,75344,55344,"Procurement end-to-end scenario 344 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75345,75345,55345,"Procurement end-to-end scenario 345 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75346,75346,55346,"Procurement end-to-end scenario 346 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75347,75347,55347,"Procurement end-to-end scenario 347 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75348,75348,55348,"Procurement end-to-end scenario 348 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75349,75349,55349,"Procurement end-to-end scenario 349 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75350,75350,55350,"Procurement end-to-end scenario 350 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1049,Procurement requirement 49,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75351,75351,55351,"Procurement end-to-end scenario 351 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75352,75352,55352,"Procurement end-to-end scenario 352 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75353,75353,55353,"Procurement end-to-end scenario 353 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75354,75354,55354,"Procurement end-to-end scenario 354 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75355,75355,55355,"Procurement end-to-end scenario 355 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75356,75356,55356,"Procurement end-to-end scenario 356 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75357,75357,55357,"Procurement end-to-end scenario 357 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1050,Procurement requirement 50,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75358,75358,55358,"Procurement end-to-end scenario 358 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75359,75359,55359,"Procurement end-to-end scenario 359 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75360,75360,55360,"Procurement end-to-end scenario 360 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75361,75361,55361,"Procurement end-to-end scenario 361 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75362,75362,55362,"Procurement end-to-end scenario 362 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75363,75363,55363,"Procurement end-to-end scenario 363 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75364,75364,55364,"Procurement end-to-end scenario 364 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1051,Procurement requirement 51,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75365,75365,55365,"Procurement end-to-end scenario 365 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75366,75366,55366,"Procurement end-to-end scenario 366 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75367,75367,55367,"Procurement end-to-end scenario 367 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75368,75368,55368,"Procurement end-to-end scenario 368 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75369,75369,55369,"Procurement end-to-end scenario 369 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75370,75370,55370,"Procurement end-to-end scenario 370 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75371,75371,55371,"Procurement end-to-end scenario 371 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1052,Procurement requirement 52,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75372,75372,55372,"Procurement end-to-end scenario 372 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75373,75373,55373,"Procurement end-to-end scenario 373 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75374,75374,55374,"Procurement end-to-end scenario 374 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75375,75375,55375,"Procurement end-to-end scenario 375 — verify posting, clearing and the downstream document flow",Failed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75376,75376,55376,"Procurement end-to-end scenario 376 — verify posting, clearing and the downstream document flow",Unexecuted,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75377,75377,55377,"Procurement end-to-end scenario 377 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75378,75378,55378,"Procurement end-to-end scenario 378 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1053,Procurement requirement 53,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75379,75379,55379,"Procurement end-to-end scenario 379 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75380,75380,55380,"Procurement end-to-end scenario 380 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75381,75381,55381,"Procurement end-to-end scenario 381 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75382,75382,55382,"Procurement end-to-end scenario 382 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75383,75383,55383,"Procurement end-to-end scenario 383 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75384,75384,55384,"Procurement end-to-end scenario 384 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75385,75385,55385,"Procurement end-to-end scenario 385 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1054,Procurement requirement 54,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75386,75386,55386,"Procurement end-to-end scenario 386 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1055,Procurement requirement 55,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75387,75387,55387,"Procurement end-to-end scenario 387 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1055,Procurement requirement 55,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75388,75388,55388,"Procurement end-to-end scenario 388 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1055,Procurement requirement 55,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75389,75389,55389,"Procurement end-to-end scenario 389 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1055,Procurement requirement 55,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75390,75390,55390,"Procurement end-to-end scenario 390 — verify posting, clearing and the downstream document flow",Passed,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1055,Procurement requirement 55,
GC SAP Upgrade / QC1 / Procurement / Team MM,TR-75391,75391,55391,"Procurement end-to-end scenario 391 — verify posting, clearing and the downstream document flow",Blocked,A. Sylaj,15/09/2026,SAP MM,Procurement,REQ-1055,Procurement requirement 55,
